,Player,Team,AGE,GP_x,W,L,MIN,PTS,FGA,FG%,3PA,3P%,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,Year,累積前三隊,當年有無入選,勝率,position,DFG_percent,DIFF_percent,year
446,Stephen Jackson,LAC,36,9,6,3,11.9,1.7,2.9,23.1,1.6,7.1,0.4,50.0,0.2,0.9,1.1,0.6,0.7,0.7,0.1,1.2,5.5,0,0,2.8,2014,0,False,0.67,G-F,30.0,-27.3,2014
447,Vander Blue,BOS,21,3,1,2,4.9,1.7,1.3,50.0,0.3,0.0,1.7,20.0,0.0,1.0,1.0,0.3,0.7,0.0,0.0,0.3,2.7,0,0,2.0,2014,0,False,0.33,G,100.0,43.4,2014
448,AJ Price,MIN,27,28,15,13,3.5,1.6,1.6,41.3,0.8,27.3,0.1,0.0,0.0,0.3,0.4,0.5,0.3,0.0,0.0,0.2,2.6,0,0,0.1,2014,0,False,0.54,G,57.1,5.5,2014
449,Chris Babb,BOS,24,14,3,11,9.5,1.6,2.1,26.7,1.9,22.2,0.0,0.0,0.3,0.9,1.2,0.2,0.2,0.4,0.0,0.9,4.4,0,0,-1.2,2014,0,False,0.21,G,53.3,-1.1,2014
450,Nazr Mohammed,CHI,36,80,47,33,7.0,1.6,1.6,42.9,0.0,0.0,0.4,53.3,0.8,1.4,2.2,0.3,0.5,0.2,0.4,1.0,5.7,0,0,-0.2,2014,0,False,0.59,C,46.8,-7.1,2014
451,Othyus Jeffers,MIN,28,6,2,4,7.8,1.5,1.0,50.0,0.3,0.0,0.7,75.0,0.2,1.3,1.5,0.2,0.2,0.0,0.0,0.5,3.4,0,0,4.8,2014,0,False,0.33,G-F,50.0,-2.1,2014
452,Seth Curry,CLE,23,2,1,1,6.5,1.5,1.5,33.3,0.5,100.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,5.1,0,0,0.5,2014,0,False,0.5,G,0.0,-53.9,2014
453,Shavlik Randolph,PHX,30,14,8,6,6.8,1.4,1.0,50.0,0.0,0.0,0.8,54.5,0.5,1.3,1.8,0.1,0.4,0.2,0.1,1.1,4.2,0,0,3.0,2014,0,False,0.57,F,40.0,-10.5,2014
454,Solomon Jones,ORL,29,11,2,9,7.7,1.3,1.5,35.3,0.0,0.0,0.4,50.0,0.7,0.7,1.5,0.2,0.2,0.2,0.2,1.1,4.2,0,0,-2.3,2014,0,False,0.18,F,53.8,-5.1,2014
455,Damion James,SAS,26,5,1,4,10.1,1.2,1.8,22.2,0.4,0.0,0.4,100.0,0.2,2.2,2.4,0.6,0.2,0.0,0.2,0.6,5.4,0,0,2.4,2014,0,False,0.2,F,75.0,20.4,2014
456,Lance Thomas,NOP,26,5,3,2,8.4,1.2,1.8,22.2,0.0,0.0,0.8,50.0,0.4,1.0,1.4,0.6,0.4,0.0,0.0,0.8,3.4,0,0,-0.6,2014,0,False,0.6,F,75.0,19.5,2014
457,Ryan Gomes,OKC,31,5,3,2,6.9,1.2,1.6,37.5,0.4,0.0,0.0,0.0,0.0,0.8,0.8,0.2,0.2,0.0,0.0,1.0,2.3,0,0,1.4,2014,0,False,0.6,F,100.0,47.3,2014
458,Hasheem Thabeet,OKC,27,23,18,5,8.4,1.2,1.0,56.5,0.0,0.0,0.2,20.0,0.4,1.3,1.7,0.0,0.6,0.2,0.4,2.0,4.4,0,0,-0.1,2014,0,False,0.78,C,52.9,-2.2,2014
459,Jason Collins,BKN,35,22,16,6,7.8,1.1,1.1,45.8,0.1,0.0,0.2,75.0,0.3,0.5,0.9,0.2,0.3,0.4,0.0,1.4,3.4,0,0,-1.4,2014,0,False,0.73,C,69.6,14.0,2014
460,Jamaal Tinsley,UTA,36,8,0,8,13.8,1.1,2.5,20.0,1.9,6.7,0.0,0.0,0.3,1.1,1.4,2.9,1.1,0.3,0.0,1.3,6.7,0,0,-5.9,2014,0,False,0.0,G,58.3,3.8,2014
461,Tornike Shengelia,CHI,22,26,14,12,6.0,1.1,1.1,46.4,0.2,0.0,0.3,37.5,0.2,0.5,0.6,0.5,0.5,0.1,0.0,0.7,2.7,0,0,-1.3,2014,0,False,0.54,F,50.0,-0.6,2014
462,Nemanja Nedovic,GSW,23,24,17,7,5.9,1.1,1.6,20.5,0.8,16.7,0.3,87.5,0.1,0.5,0.6,0.5,0.5,0.0,0.0,0.5,2.2,0,0,-2.9,2014,0,False,0.71,G,43.8,-3.2,2014
463,Mike James,CHI,39,11,3,8,7.0,1.0,1.9,23.8,0.5,20.0,0.2,0.0,0.0,0.6,0.6,1.5,0.5,0.2,0.0,1.0,4.2,0,0,-0.7,2014,0,False,0.27,G,50.0,-5.5,2014
464,Mike James,CHI,39,11,3,8,7.0,1.0,1.9,23.8,0.5,20.0,0.2,0.0,0.0,0.6,0.6,1.5,0.5,0.2,0.0,1.0,4.2,0,0,-0.7,2014,0,False,0.27,G,50.0,-5.5,2014
465,Shane Edwards,CLE,27,2,0,2,5.9,1.0,1.5,33.3,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.7,0,0,-4.0,2014,0,False,0.0,F,50.0,-10.5,2014
466,Viacheslav Kravtsov,PHX,26,20,13,7,3.0,1.0,0.8,53.3,0.0,0.0,0.4,50.0,0.5,0.4,0.9,0.1,0.3,0.0,0.1,0.4,1.9,0,0,-2.3,2014,0,False,0.65,C,60.0,5.3,2014
467,Bernard James,DAL,29,30,17,13,4.9,0.9,0.8,47.8,0.0,0.0,0.4,54.5,0.5,0.9,1.4,0.1,0.3,0.1,0.3,0.8,3.5,0,0,-0.1,2014,0,False,0.57,C,54.5,1.1,2014
468,Julyan Stone,TOR,25,21,9,12,5.7,0.9,0.8,41.2,0.4,25.0,0.1,66.7,0.1,0.9,1.0,0.6,0.2,0.1,0.0,0.6,3.0,0,0,-2.4,2014,0,False,0.43,G,57.9,4.5,2014
469,Joel Anthony,BOS,31,33,16,17,5.6,0.8,1.0,37.5,0.0,0.0,0.2,50.0,0.5,0.7,1.2,0.1,0.1,0.1,0.4,0.5,3.6,0,0,-1.0,2014,0,False,0.48,C,52.7,-2.5,2014
470,Ognjen Kuzmic,GSW,24,21,16,5,4.4,0.7,0.6,38.5,0.0,0.0,0.5,45.5,0.5,0.5,1.0,0.1,0.5,0.1,0.2,0.8,2.6,0,0,-2.9,2014,0,False,0.76,C,61.5,9.4,2014
471,Arinze Onuaku,CLE,26,5,2,3,6.0,0.6,1.0,20.0,0.0,0.0,0.4,50.0,0.4,1.2,1.6,0.6,0.2,0.0,0.0,0.6,3.2,0,0,-1.2,2014,0,False,0.4,F-C,66.7,12.0,2014
472,Andris Biedrins,UTA,28,6,0,6,7.4,0.5,0.2,100.0,0.0,0.0,1.0,16.7,0.3,2.5,2.8,0.0,0.3,0.0,0.0,1.0,3.6,0,0,0.3,2014,0,False,0.0,C,61.5,8.9,2014
473,Earl Watson,POR,35,24,17,7,6.7,0.5,0.5,27.3,0.3,28.6,0.2,100.0,0.2,0.4,0.6,1.2,0.7,0.2,0.0,1.4,3.0,0,0,-0.4,2014,0,False,0.71,G,47.1,-2.6,2014
474,Scotty Hopson,CLE,24,2,2,0,3.4,0.5,2.0,0.0,1.0,0.0,1.0,50.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,2.8,0,0,-3.0,2014,0,False,1.0,G,100.0,45.4,2014
475,Hamady Ndiaye,SAC,27,14,5,9,5.3,0.4,0.6,33.3,0.0,0.0,0.1,0.0,0.4,0.9,1.3,0.2,0.2,0.0,0.3,1.1,2.9,0,0,-1.9,2014,0,False,0.36,C,64.7,9.5,2014
476,Ronnie Brewer,CHI,29,24,17,7,6.7,0.3,0.6,20.0,0.3,12.5,0.1,0.0,0.1,0.5,0.6,0.4,0.1,0.3,0.0,0.2,2.4,0,0,-2.1,2014,0,False,0.71,F,60.0,1.9,2014
477,Erik Murphy,CHI,23,24,13,11,2.6,0.3,0.5,23.1,0.1,0.0,0.0,0.0,0.1,0.3,0.3,0.1,0.1,0.0,0.2,0.3,1.2,0,0,-2.1,2014,0,False,0.54,F,43.8,-8.8,2014
478,DJ White,CHA,27,2,2,0,5.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,2.7,0,0,-1.0,2014,0,False,1.0,F,100.0,52.5,2014
479,Darius Johnson-Odom,PHI,24,3,0,3,5.1,0.0,2.3,0.0,1.0,0.0,0.7,0.0,0.0,0.7,0.7,0.3,0.7,0.3,0.0,1.0,1.6,0,0,-1.0,2014,0,False,0.0,G,50.0,-4.5,2014
480,Elias Harris,LAL,24,2,1,1,5.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,2.9,0,0,-3.0,2014,0,False,0.5,F,66.7,16.8,2014
481,Josh Childress,NOP,31,4,2,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,0.3,0.3,0.0,0.3,2.2,0,0,2.8,2014,0,False,0.5,F-G,0.0,-56.9,2014
